,date,flag,ticker,close,eliminar
215,2004-11-10,True,IVVB11 BS Equity,41.96,
216,2004-11-11,True,IVVB11 BS Equity,41.96,
217,2004-11-12,True,IVVB11 BS Equity,41.96,
218,2004-11-16,True,IVVB11 BS Equity,41.96,
219,2004-11-17,True,IVVB11 BS Equity,41.96,
220,2004-11-18,True,IVVB11 BS Equity,41.96,
221,2004-11-19,True,IVVB11 BS Equity,41.96,
222,2004-11-22,True,IVVB11 BS Equity,41.96,
223,2004-11-23,True,IVVB11 BS Equity,41.96,
224,2004-11-24,True,IVVB11 BS Equity,41.96,
225,2004-11-25,True,IVVB11 BS Equity,41.96,
226,2004-11-26,True,IVVB11 BS Equity,41.96,
227,2004-11-29,True,IVVB11 BS Equity,41.96,
228,2004-11-30,True,IVVB11 BS Equity,41.96,
229,2004-12-01,True,IVVB11 BS Equity,41.96,
230,2004-12-02,True,IVVB11 BS Equity,41.96,
231,2004-12-03,True,IVVB11 BS Equity,41.96,
232,2004-12-06,True,IVVB11 BS Equity,41.96,
233,2004-12-07,True,IVVB11 BS Equity,41.96,
234,2004-12-08,True,IVVB11 BS Equity,41.96,
235,2004-12-09,True,IVVB11 BS Equity,41.96,
236,2004-12-10,True,IVVB11 BS Equity,41.96,
237,2004-12-13,True,IVVB11 BS Equity,41.96,
238,2004-12-14,True,IVVB11 BS Equity,41.96,
239,2004-12-15,True,IVVB11 BS Equity,41.96,
240,2004-12-16,True,IVVB11 BS Equity,41.96,
241,2004-12-17,True,IVVB11 BS Equity,41.96,
242,2004-12-20,True,IVVB11 BS Equity,41.96,
243,2004-12-21,True,IVVB11 BS Equity,41.96,
244,2004-12-22,True,IVVB11 BS Equity,41.96,
245,2004-12-23,True,IVVB11 BS Equity,41.96,
246,2004-12-24,True,IVVB11 BS Equity,41.96,
247,2004-12-27,True,IVVB11 BS Equity,41.96,
248,2004-12-28,True,IVVB11 BS Equity,41.96,
249,2004-12-29,True,IVVB11 BS Equity,41.96,
250,2004-12-30,True,IVVB11 BS Equity,41.96,
251,2004-12-31,True,IVVB11 BS Equity,41.96,
252,2005-01-03,True,IVVB11 BS Equity,41.96,
253,2005-01-04,True,IVVB11 BS Equity,41.96,
254,2005-01-05,True,IVVB11 BS Equity,41.96,
255,2005-01-06,True,IVVB11 BS Equity,41.96,
256,2005-01-07,True,IVVB11 BS Equity,41.96,
257,2005-01-10,True,IVVB11 BS Equity,41.96,
258,2005-01-11,True,IVVB11 BS Equity,41.96,
259,2005-01-12,True,IVVB11 BS Equity,41.96,
260,2005-01-13,True,IVVB11 BS Equity,41.96,
261,2005-01-14,True,IVVB11 BS Equity,41.96,
262,2005-01-17,True,IVVB11 BS Equity,41.96,
263,2005-01-18,True,IVVB11 BS Equity,41.96,
264,2005-01-19,True,IVVB11 BS Equity,41.96,
265,2005-01-20,True,IVVB11 BS Equity,41.96,
266,2005-01-21,True,IVVB11 BS Equity,41.96,
267,2005-01-24,True,IVVB11 BS Equity,41.96,
268,2005-01-25,True,IVVB11 BS Equity,41.96,
269,2005-01-26,True,IVVB11 BS Equity,41.96,
270,2005-01-27,True,IVVB11 BS Equity,41.96,
271,2005-01-28,True,IVVB11 BS Equity,41.96,
272,2005-01-31,True,IVVB11 BS Equity,41.96,
273,2005-02-01,True,IVVB11 BS Equity,41.96,
274,2005-02-02,True,IVVB11 BS Equity,41.96,
275,2005-02-03,True,IVVB11 BS Equity,41.96,
276,2005-02-04,True,IVVB11 BS Equity,41.96,
277,2005-02-09,True,IVVB11 BS Equity,41.96,
278,2005-02-10,True,IVVB11 BS Equity,41.96,
279,2005-02-11,True,IVVB11 BS Equity,41.96,
280,2005-02-14,True,IVVB11 BS Equity,41.96,
281,2005-02-15,True,IVVB11 BS Equity,41.96,
282,2005-02-16,True,IVVB11 BS Equity,41.96,
283,2005-02-17,True,IVVB11 BS Equity,41.96,
284,2005-02-18,True,IVVB11 BS Equity,41.96,
285,2005-02-21,True,IVVB11 BS Equity,41.96,
286,2005-02-22,True,IVVB11 BS Equity,41.96,
287,2005-02-23,True,IVVB11 BS Equity,41.96,
288,2005-02-24,True,IVVB11 BS Equity,41.96,
289,2005-02-25,True,IVVB11 BS Equity,41.96,
290,2005-02-28,True,IVVB11 BS Equity,41.96,
291,2005-03-01,True,IVVB11 BS Equity,41.96,
292,2005-03-02,True,IVVB11 BS Equity,41.96,
293,2005-03-03,True,IVVB11 BS Equity,41.96,
294,2005-03-04,True,IVVB11 BS Equity,41.96,
295,2005-03-07,True,IVVB11 BS Equity,41.96,
296,2005-03-08,True,IVVB11 BS Equity,41.96,
297,2005-03-09,True,IVVB11 BS Equity,41.96,
298,2005-03-10,True,IVVB11 BS Equity,41.96,
299,2005-03-11,True,IVVB11 BS Equity,41.96,
300,2005-03-14,True,IVVB11 BS Equity,41.96,
301,2005-03-15,True,IVVB11 BS Equity,41.96,
302,2005-03-16,True,IVVB11 BS Equity,41.96,
303,2005-03-17,True,IVVB11 BS Equity,41.96,
304,2005-03-18,True,IVVB11 BS Equity,41.96,
305,2005-03-21,True,IVVB11 BS Equity,41.96,
306,2005-03-22,True,IVVB11 BS Equity,41.96,
307,2005-03-23,True,IVVB11 BS Equity,41.96,
308,2005-03-24,True,IVVB11 BS Equity,41.96,
309,2005-03-28,True,IVVB11 BS Equity,41.96,
310,2005-03-29,True,IVVB11 BS Equity,41.96,
311,2005-03-30,True,IVVB11 BS Equity,41.96,
312,2005-03-31,True,IVVB11 BS Equity,41.96,
313,2005-04-01,True,IVVB11 BS Equity,41.96,
314,2005-04-04,True,IVVB11 BS Equity,41.96,
315,2005-04-05,True,IVVB11 BS Equity,41.96,
316,2005-04-06,True,IVVB11 BS Equity,41.96,
317,2005-04-07,True,IVVB11 BS Equity,41.96,
318,2005-04-08,True,IVVB11 BS Equity,41.96,
319,2005-04-11,True,IVVB11 BS Equity,41.96,
320,2005-04-12,True,IVVB11 BS Equity,41.96,
321,2005-04-13,True,IVVB11 BS Equity,41.96,
322,2005-04-14,True,IVVB11 BS Equity,41.96,
323,2005-04-15,True,IVVB11 BS Equity,41.96,
324,2005-04-18,True,IVVB11 BS Equity,41.96,
325,2005-04-19,True,IVVB11 BS Equity,41.96,
326,2005-04-20,True,IVVB11 BS Equity,41.96,
327,2005-04-22,True,IVVB11 BS Equity,41.96,
328,2005-04-25,True,IVVB11 BS Equity,41.96,
329,2005-04-26,True,IVVB11 BS Equity,41.96,
330,2005-04-27,True,IVVB11 BS Equity,41.96,
331,2005-04-28,True,IVVB11 BS Equity,41.96,
332,2005-04-29,True,IVVB11 BS Equity,41.96,
333,2005-05-02,True,IVVB11 BS Equity,41.96,
334,2005-05-03,True,IVVB11 BS Equity,41.96,
335,2005-05-04,True,IVVB11 BS Equity,41.96,
336,2005-05-05,True,IVVB11 BS Equity,41.96,
337,2005-05-06,True,IVVB11 BS Equity,41.96,
338,2005-05-09,True,IVVB11 BS Equity,41.96,
339,2005-05-10,True,IVVB11 BS Equity,41.96,
340,2005-05-11,True,IVVB11 BS Equity,41.96,
341,2005-05-12,True,IVVB11 BS Equity,41.96,
342,2005-05-13,True,IVVB11 BS Equity,41.96,
343,2005-05-16,True,IVVB11 BS Equity,41.96,
344,2005-05-17,True,IVVB11 BS Equity,41.96,
345,2005-05-18,True,IVVB11 BS Equity,41.96,
346,2005-05-19,True,IVVB11 BS Equity,41.96,
347,2005-05-20,True,IVVB11 BS Equity,41.96,
348,2005-05-23,True,IVVB11 BS Equity,41.96,
349,2005-05-24,True,IVVB11 BS Equity,41.96,
350,2005-05-25,True,IVVB11 BS Equity,41.96,
351,2005-05-27,True,IVVB11 BS Equity,41.96,
352,2005-05-30,True,IVVB11 BS Equity,41.96,
353,2005-05-31,True,IVVB11 BS Equity,41.96,
354,2005-06-01,True,IVVB11 BS Equity,41.96,
355,2005-06-02,True,IVVB11 BS Equity,41.96,
356,2005-06-03,True,IVVB11 BS Equity,41.96,
357,2005-06-06,True,IVVB11 BS Equity,41.96,
358,2005-06-07,True,IVVB11 BS Equity,41.96,
359,2005-06-08,True,IVVB11 BS Equity,41.96,
360,2005-06-09,True,IVVB11 BS Equity,41.96,
361,2005-06-10,True,IVVB11 BS Equity,41.96,
362,2005-06-13,True,IVVB11 BS Equity,41.96,
363,2005-06-14,True,IVVB11 BS Equity,41.96,
364,2005-06-15,True,IVVB11 BS Equity,41.96,
365,2005-06-16,True,IVVB11 BS Equity,41.96,
366,2005-06-17,True,IVVB11 BS Equity,41.96,
367,2005-06-20,True,IVVB11 BS Equity,41.96,
368,2005-06-21,True,IVVB11 BS Equity,41.96,
369,2005-06-22,True,IVVB11 BS Equity,41.96,
370,2005-06-23,True,IVVB11 BS Equity,41.96,
371,2005-06-24,True,IVVB11 BS Equity,41.96,
372,2005-06-27,True,IVVB11 BS Equity,41.96,
373,2005-06-28,True,IVVB11 BS Equity,41.96,
374,2005-06-29,True,IVVB11 BS Equity,41.96,
375,2005-06-30,True,IVVB11 BS Equity,41.96,
376,2005-07-01,True,IVVB11 BS Equity,41.96,
377,2005-07-04,True,IVVB11 BS Equity,41.96,
378,2005-07-05,True,IVVB11 BS Equity,41.96,
379,2005-07-06,True,IVVB11 BS Equity,41.96,
380,2005-07-07,True,IVVB11 BS Equity,41.96,
381,2005-07-08,True,IVVB11 BS Equity,41.96,
382,2005-07-11,True,IVVB11 BS Equity,41.96,
383,2005-07-12,True,IVVB11 BS Equity,41.96,
384,2005-07-13,True,IVVB11 BS Equity,41.96,
385,2005-07-14,True,IVVB11 BS Equity,41.96,
386,2005-07-15,True,IVVB11 BS Equity,41.96,
387,2005-07-18,True,IVVB11 BS Equity,41.96,
388,2005-07-19,True,IVVB11 BS Equity,41.96,
389,2005-07-20,True,IVVB11 BS Equity,41.96,
390,2005-07-21,True,IVVB11 BS Equity,41.96,
391,2005-07-22,True,IVVB11 BS Equity,41.96,
392,2005-07-25,True,IVVB11 BS Equity,41.96,
393,2005-07-26,True,IVVB11 BS Equity,41.96,
394,2005-07-27,True,IVVB11 BS Equity,41.96,
395,2005-07-28,True,IVVB11 BS Equity,41.96,
396,2005-07-29,True,IVVB11 BS Equity,41.96,
397,2005-08-01,True,IVVB11 BS Equity,41.96,
398,2005-08-02,True,IVVB11 BS Equity,41.96,
399,2005-08-03,True,IVVB11 BS Equity,41.96,
400,2005-08-04,True,IVVB11 BS Equity,41.96,
401,2005-08-05,True,IVVB11 BS Equity,41.96,
402,2005-08-08,True,IVVB11 BS Equity,41.96,
403,2005-08-09,True,IVVB11 BS Equity,41.96,
404,2005-08-10,True,IVVB11 BS Equity,41.96,
405,2005-08-11,True,IVVB11 BS Equity,41.96,
406,2005-08-12,True,IVVB11 BS Equity,41.96,
407,2005-08-15,True,IVVB11 BS Equity,41.96,
408,2005-08-16,True,IVVB11 BS Equity,41.96,
409,2005-08-17,True,IVVB11 BS Equity,41.96,
410,2005-08-18,True,IVVB11 BS Equity,41.96,
411,2005-08-19,True,IVVB11 BS Equity,41.96,
412,2005-08-22,True,IVVB11 BS Equity,41.96,
413,2005-08-23,True,IVVB11 BS Equity,41.96,
414,2005-08-24,True,IVVB11 BS Equity,41.96,
415,2005-08-25,True,IVVB11 BS Equity,41.96,
416,2005-08-26,True,IVVB11 BS Equity,41.96,
417,2005-08-29,True,IVVB11 BS Equity,41.96,
418,2005-08-30,True,IVVB11 BS Equity,41.96,
419,2005-08-31,True,IVVB11 BS Equity,41.96,
420,2005-09-01,True,IVVB11 BS Equity,41.96,
421,2005-09-02,True,IVVB11 BS Equity,41.96,
422,2005-09-05,True,IVVB11 BS Equity,41.96,
423,2005-09-06,True,IVVB11 BS Equity,41.96,
424,2005-09-08,True,IVVB11 BS Equity,41.96,
425,2005-09-09,True,IVVB11 BS Equity,41.96,
426,2005-09-12,True,IVVB11 BS Equity,41.96,
427,2005-09-13,True,IVVB11 BS Equity,41.96,
428,2005-09-14,True,IVVB11 BS Equity,41.96,
429,2005-09-15,True,IVVB11 BS Equity,41.96,
430,2005-09-16,True,IVVB11 BS Equity,41.96,
431,2005-09-19,True,IVVB11 BS Equity,41.96,
432,2005-09-20,True,IVVB11 BS Equity,41.96,
433,2005-09-21,True,IVVB11 BS Equity,41.96,
434,2005-09-22,True,IVVB11 BS Equity,41.96,
435,2005-09-23,True,IVVB11 BS Equity,41.96,
436,2005-09-26,True,IVVB11 BS Equity,41.96,
437,2005-09-27,True,IVVB11 BS Equity,41.96,
438,2005-09-28,True,IVVB11 BS Equity,41.96,
439,2005-09-29,True,IVVB11 BS Equity,41.96,
440,2005-09-30,True,IVVB11 BS Equity,41.96,
441,2005-10-03,True,IVVB11 BS Equity,41.96,
442,2005-10-04,True,IVVB11 BS Equity,41.96,
443,2005-10-05,True,IVVB11 BS Equity,41.96,
444,2005-10-06,True,IVVB11 BS Equity,41.96,
445,2005-10-07,True,IVVB11 BS Equity,41.96,
446,2005-10-10,True,IVVB11 BS Equity,41.96,
447,2005-10-11,True,IVVB11 BS Equity,41.96,
448,2005-10-13,True,IVVB11 BS Equity,41.96,
449,2005-10-14,True,IVVB11 BS Equity,41.96,
450,2005-10-17,True,IVVB11 BS Equity,41.96,
451,2005-10-18,True,IVVB11 BS Equity,41.96,
452,2005-10-19,True,IVVB11 BS Equity,41.96,
453,2005-10-20,True,IVVB11 BS Equity,41.96,
454,2005-10-21,True,IVVB11 BS Equity,41.96,
455,2005-10-24,True,IVVB11 BS Equity,41.96,
456,2005-10-25,True,IVVB11 BS Equity,41.96,
457,2005-10-26,True,IVVB11 BS Equity,41.96,
458,2005-10-27,True,IVVB11 BS Equity,41.96,
459,2005-10-28,True,IVVB11 BS Equity,41.96,
460,2005-10-31,True,IVVB11 BS Equity,41.96,
461,2005-11-01,True,IVVB11 BS Equity,41.96,
462,2005-11-03,True,IVVB11 BS Equity,41.96,
463,2005-11-04,True,IVVB11 BS Equity,41.96,
464,2005-11-07,True,IVVB11 BS Equity,41.96,
465,2005-11-08,True,IVVB11 BS Equity,41.96,
466,2005-11-09,True,IVVB11 BS Equity,41.96,
467,2005-11-10,True,IVVB11 BS Equity,41.96,
468,2005-11-11,True,IVVB11 BS Equity,41.96,
469,2005-11-14,True,IVVB11 BS Equity,41.96,
470,2005-11-16,True,IVVB11 BS Equity,41.96,
471,2005-11-17,True,IVVB11 BS Equity,41.96,
472,2005-11-18,True,IVVB11 BS Equity,41.96,
473,2005-11-21,True,IVVB11 BS Equity,41.96,
474,2005-11-22,True,IVVB11 BS Equity,41.96,
475,2005-11-23,True,IVVB11 BS Equity,41.96,
476,2005-11-24,True,IVVB11 BS Equity,41.96,
477,2005-11-25,True,IVVB11 BS Equity,41.96,
478,2005-11-28,True,IVVB11 BS Equity,41.96,
479,2005-11-29,True,IVVB11 BS Equity,41.96,
480,2005-11-30,True,IVVB11 BS Equity,41.96,
481,2005-12-01,True,IVVB11 BS Equity,41.96,
482,2005-12-02,True,IVVB11 BS Equity,41.96,
483,2005-12-05,True,IVVB11 BS Equity,41.96,
484,2005-12-06,True,IVVB11 BS Equity,41.96,
485,2005-12-07,True,IVVB11 BS Equity,41.96,
486,2005-12-08,True,IVVB11 BS Equity,41.96,
487,2005-12-09,True,IVVB11 BS Equity,41.96,
488,2005-12-12,True,IVVB11 BS Equity,41.96,
489,2005-12-13,True,IVVB11 BS Equity,41.96,
490,2005-12-14,True,IVVB11 BS Equity,41.96,
491,2005-12-15,True,IVVB11 BS Equity,41.96,
492,2005-12-16,True,IVVB11 BS Equity,41.96,
493,2005-12-19,True,IVVB11 BS Equity,41.96,
494,2005-12-20,True,IVVB11 BS Equity,41.96,
495,2005-12-21,True,IVVB11 BS Equity,41.96,
496,2005-12-22,True,IVVB11 BS Equity,41.96,
497,2005-12-23,True,IVVB11 BS Equity,41.96,
